comment,reviewer_country,reviewer_country_code,reviewer_industry,user_image_url,username
"For starters, before taking the job, he wanted to see as much info as possible of the source of information and he was making questions and suggestions. Right there he gave me confidence. Then when delivering, I checked some of the records seemed different from the source, he showed me it was the source not his software. He even gave me a link to a tutorial how to do something I need to be done to the data. Very happy with the results. Will come back for sure.",United States,US,retail_and_wholesale,,alexcastillo407
"Perfect, as always! Highly recommend this guy.",Netherlands,NL,technology,,jbdutch
The seller's communication was on point.,Germany,DE,retail_and_wholesale,,blackhand1
Great web scrape! Timely and high quality.,Spain,ES,,,alejandrob89
Professional and fast service ,United Kingdom,GB,,,a2454641
"Talhapythoneer gave me exactly what I asked for. Talhapythoneer was super responsive, provided great instructions on how to use what he provided, and even got on zoom to walk me through a few things and get me started.",United States,US,financial_services_or_banking,,sheachristensen
"Great experience, super helpful and friendly! Also willing to work on sundays :)",Belgium,BE,,,vince2921
"Very responsive, flexible and great pricing.  Will definitely count on TALHAPYTHONEER for further work around web automation, data extraction, data scraping and others.  If you need quick turnaround times and high quality work make sure you message this guy! Thanks TALHAPYTHONEER!!!!!",Spain,ES,,,alejandrob89
Will definitely use him again.  Great work!,United States,US,real_estate,,hhartanto
"This guy already wrote a perfect script for me in the past. This time again, perfect and very fast delivery! Recommend!!!!",Belgium,BE,,,misterjekyll
"Excelente experiencia. Siempre disponible, me propuso mejoras a mi solicitud, y guio paso a paso como usarlo. Respeto los tiempos de entrega, y el idioma no fue ningún impedimento para comunicarme con él.
¡Altamente recomendable!!!",Mexico,MX,sports_and_fitness,,cenpres
Delivered a flawless script within a few hours. Great communication! I will work with him again in the future,Belgium,BE,,,misterjekyll
Great work and moved very fast!,United States,US,real_estate,,jparfranchising
"He was very responsive and helpful throughout the project. It did take a while longer than planned but I think it was also more complex than he first thought, so all in all I am very happy with the work.",United Kingdom,GB,"media_or_entertainment, gaming",,roamingdave
Easy and professional communication - everything works as I needed it! Highly recommended!,United States,US,,,rolandbrembck
"Very helpful, and always makes sure jobs is done correctly with no issues . Definitely will order again",Lithuania,LT,financial_services_or_banking,,mantasdabk
"Great communication, understood the requirements quickly, would recommend.",United Kingdom,GB,,,jamalalsheikhly
Was very communicative and helpful throughout the whole experience,United States,US,,,chrisdonnavan
great communication!  very proffesional!,Israel,IL,transportation_or_automotive,,nadavfishman
Great experience!,Poland,PL,financial_services_or_banking,,jimmy8888888
Terrific! Very fast and communicative. Great work.,United States,US,non_profit,,btp2102
very fast learner! understand the task completely!,Israel,IL,transportation_or_automotive,,nadavfishman
great work recommended,Kuwait,KW,,,badreddinsy
Quick and diligent.,Lithuania,LT,fashion_and_apparel,,marbiel83
He was very useful even after delivering the product and I ran into problems.,Netherlands,NL,financial_services_or_banking,,jasperhk
Great follow up and fast delivery,United States,US,,,jesseou
"The seller is fast and smart, he knows his job well.",India,IN,services,,humblewithin
Script worked very well,Canada,CA,art_and_design,,user14122482
Scheelt een hoop werk!,Netherlands,NL,,,dominiquerommer
"Despite the challenges faced, the Seller persevered towards the end to deliver the results required and came up with good ideas to overcome some of the difficulties discovered during the project. Second time working with the Seller, definitely did not disappoint.",Canada,CA,technology,,propgul
Very smooth experience!,Poland,PL,financial_services_or_banking,,jimmy8888888
work with him for a few projects. very professional work.,Israel,IL,transportation_or_automotive,,nadavfishman
very good communication. understand the tasks perfectly.,Israel,IL,transportation_or_automotive,,nadavfishman
Very good experience! highly recommended,Poland,PL,financial_services_or_banking,,jimmy8888888
Great communication and fast delivery.,Lithuania,LT,fashion_and_apparel,,marbiel83
"Amazing, as expected! More people should work regularly with talhapythoneer 👍🏻",Netherlands,NL,,,user33659111
"Talha was excellent from start to finish. He made sure he understood what I wanted and very clearly, and cleverly explained to me how he would go about solving the issue. 

I was very impressed with his work. The project turned out great!

I'll definitely be coming back in the future. Thank you so much Tal!",United Kingdom,GB,,,mcalaoui91
"Proactive in suggesting value-add for project and patient in trying to respond to inquiries.

Will definitely work together again in the future if the opportunity arises.",Canada,CA,technology,,propgul
Thank you so much,Saudi Arabia,SA,,,ahmedbakadam
Thank you so much. You did a good job. Will use you again. 5 stars,United Kingdom,GB,beauty_and_cosmetics,,sinders
Talhapythoneer continues to surprise you with his web scraping skill and efficiency in doing so!,Netherlands,NL,,,user33659111
"Very good work.


Will come back for more!",United States,US,,,juanitoperex
Amazing work as always! Second time's a charm working with talhapythoneer 👍🏻,Netherlands,NL,,,user33659111
Amazing. He managed to deliver what I was looking for and more! Very responsive as well 👍🏻,Netherlands,NL,,,user33659111
Would hire again. Fast and responsive. Also willing to make revisions. Great job!,Canada,CA,,,shannonaugust
The work is brilliant. Highly recommended. Talha is very creative and a very good problem solver.,United States,US,,,larry90805
very fast delivery!!!!,Israel,IL,transportation_or_automotive,,nadavfishman
Amazing working with tallhapythoneer! he delivered the project on time and was very transparent throughout the entire process,United States,US,,,natelucid
Very professional Seller. Good comunication and very fast delivery. I will order again!!,Spain,ES,,,kudirka78
Very clear communication.  Extremely rapid and good quality work.   I'm very happy and will use his services again when needed.,United States,US,,,jasonbecher
Good work thanks,United States,US,,,lezam1
Talha continues to be a reliable contractor with excellent communication skills and fast deliveries. I highly recommend Talha for web scrapping services and data organization.,United States,US,real_estate,,filament_hub
Very professional and he paid good attention to detail. Looking forward to working with him on future projects.,United States,US,,,znmperformance
Great communication and speed!,Netherlands,NL,,,jpunja
Did exactly what was asked in 24 hours. Will use again if needed. Thank you. The task was scraping a list with 721 rows and 10-12 columns.,United States,US,marketing_or_advertising,,lauzon92
Thank you so much for your great and fast delivery! Super kind and very much recommended! :) I am Happy!,Germany,DE,,,baselseido95
very good job,France,FR,,,bsunivers
Good quality and fast turn around,New Zealand,NZ,"education, technology",,vincent_orah
I had a urgent request and this guy delivered in a short timeframe. The result was excellent. I would recommend his services.,Norway,NO,,,vetlem
Good very good job,France,FR,,,bsunivers
Talhapythoneer understood the brief immediately and delivered on the project with 100% satisfaction. Will be using him again for future data scraping services,New Zealand,NZ,"education, technology",,vincent_orah
Talhappy continues to provide good work. He's communicative and easy to work with.,United States,US,real_estate,,filament_hub
"Fast and good communication, scrape was as ordered.",Netherlands,NL,technology,,jbdutch
"Great jab, very good communication, very high skill level, 
thank you for the good work!",Germany,DE,technology,,matthias474
"Great jab, very good communication, very high skill level, thank you for the good work!",Germany,DE,technology,,matthias474
complex project executed well,Canada,CA,transportation_or_automotive,,ccjjmm
fast reply and good work,Netherlands,NL,,,ricky323
Great professional seller. Understands job perfectly and delivers on time. My go-to person for all my jobs!,United States,US,,,yapreellc
Terrific as always,United States,US,,,larry90805
"Good communication, fast delivery!",Canada,CA,transportation_or_automotive,,ccjjmm
"Answer back fast, and has great coding skills. Was very helpful througout the process. Would recommend 10/10!",Norway,NO,,,christianves263
Have used him a few times and he doesn't disappoint! Happy he offers up these services on Fiverr.,Canada,CA,,,chaddavis364
"Third time working with the seller, fast, responsive, and professional.",United States,US,,,ericmou
Excellent work and quick response time. Very thankful!,United States,US,,,ahamilton25
Great! He was fast and did exactly what I'd asked for. Thanks!,Australia,AU,,,aumodeller
"The seller is friendly and super efficient, would do business again 100%",United States,US,,,ericmou
Great communication and online technical assistance. The final software corresponds to what was requested.,Italy,IT,,,giampierotanzil
Talhapythoneer did an amazing job and delivered exactly what we asked! He was  very patient during the whole process and order and we got the data what we needed. I will 100% recommend for data scraping projects. Thanks again! All the best from Hungary.,Hungary,HU,,,talentuno
Delivered everything as agreed and ahead of time!,United Kingdom,GB,art_and_design,,eskenfx
awesome Job!,United States,US,,,iancarr701
Fast communication and delivery. Easy to work with.,United States,US,,,yapreellc
"Excellent service, fast and responsive.",United States,US,,,ericmou
"Easy and quick communication, great delivery.",Germany,DE,travel_or_tourism,,oibrag
He was able to take on challenges and adapt,United States,US,real_estate,,filament_hub
"As good as it gets. Great quality of work, clean code, professional across the board. A bit pricier than most, but understood the task, and completed it 2 days ahead of schedule, what more could you ask for.",United States,US,technology,,milesw476
Perfect work!,Germany,DE,services,,edst99
Excellent work. Complete and ahead of time.,United States,US,technology,,jammonit
Followed instructions and provided accurate data,United States,US,real_estate,,filament_hub
Data arrived as described,Malta,MT,media_or_entertainment,,tanks2000
"Great work, as always!",United States,US,technology,,olliedurant
Super smart guy,United States,US,legal,,phillylawyer
Project was done in a timely fashion.,United States,US,real_estate,,filament_hub
Communication was on point. Understood exactly what I was asking and delivered before scheduled. The result was also better than I expected. I will definitely be working with him again!,United States,US,,,jacobmcintos130
Super quick and well done! Thanks and talk to you soon,Germany,DE,,,paulbaeu
"Everything went smoothly, and the delivery was as expected",Chile,CL,marketing_or_advertising,,carlosacunau
got me what I needed thanks,United States,US,,,iancarr701
"Excellent, accurate and fast. Highly recommend and will use again!",United Kingdom,GB,financial_services_or_banking,,anthonygreco616
Fast service and great product,Germany,DE,,,sjdservices
Quick delivery and quality work. A little pricey but its alright!,Singapore,SG,,,hengjuice
Couldn't ask for a better service. I had reached out to a few highly rated web scraping services on Fiverr and he was the quickest and was able to get everything I needed across a few different sites. Will happily use him again!,Canada,CA,,,chaddavis364
Very responsive and timely delivery as expected,India,IN,,,gauravnarwadkar
Great communication and attention to detail.,United States,US,financial_services_or_banking,,localbychoice
"Excellent job, very quick to respond, made reasonable change request without any issue, very good and understandable coding, I will be back!",United Kingdom,GB,technology,,bigfella
Quickly delivered and absolutely what I wanted. Great work!,Germany,DE,,,tony_riegler
Very nicely done and very prompt..,United States,US,,,spirit777egy
Easy and uncomplicated communication upfront. Hired the seller for a small data mining job and was very satisfied with the speed and quality of the delivery.,Germany,DE,,,mtekautschitz
Schnell und wie besprochen.,Germany,DE,technology,,joeys9
"talhapythoneer goes above and beyond!! I couldn’t have picked a better company for the project I had! I would really recommend them to anyone! You won't regret using their service! Absolute legends, thanks again!",Ireland,IE,retail_and_wholesale,,punica01
As always talhapythoneer has delivered exemplary work on our Flutter apps. We are very happy with the work and look forward to working with them in the future.,Ireland,IE,retail_and_wholesale,,punica01
Fast and dependable with great communication.,United States,US,,,cyclic_science
"Fantastic delivery, fast and accurate.",United States,US,,,cyclic_science
3rd project complete. Thank You. I will be back for more I am sure,United Kingdom,GB,technology,,stuart1414
Thank you!!,United States,US,art_and_design,,nickkeddie
Fast turn around!,United States,US,art_and_design,,nickkeddie
He did a great job giving me exactly what I asked for and helped troubleshoot the problems,United States,US,art_and_design,,nickkeddie
"Great experience working with seller. Excellent communication skills, delivered on time and also was great at keeping me informed of progress, highly recommended.",Australia,AU,retail_and_wholesale,,user55844762
"First time working with seller, great experience, very good English and communication skills, highly recommended.",Australia,AU,retail_and_wholesale,,user55844762
"Very speedy work, had a same day turnaround for a rather difficult scrape. Got exactly what I asked for, with only one revision required. Highly recommend for product scraping. Thanks talhapy",Australia,AU,retail_and_wholesale,,timfreemangs
Perfect! Many thanks!,Germany,DE,,,speedlevel
"Delivered what was required for the project, while being able to overcome initial obstacles. Very satisfied with the result.",United States,US,,,watchmework
Very helpful with all my requests!,United States,US,art_and_design,,nickkeddie
Super fast and did everything perfectly!,United States,US,art_and_design,,nickkeddie
The service was perfect. On time and as promised.,Spain,ES,technology,,user97594479
"good work, i tihink i work with him in future again ;)",Germany,DE,sports_and_fitness,,hse2017
Good communication throughout the entire process.,United States,US,technology,,seann_appsumo
Very good cooperation. We jointly overcame certain complications and received a very good result.,Latvia,LV,retail_and_wholesale,,kaspars_j
Excellent Work!,Switzerland,CH,art_and_design,,andreasprivat
"Super fast, great provider. I would definitely recommend. He provided the code as well.",United States,US,,,ogjaxn
"Easy peasy, good communicator",United Kingdom,GB,,,louiseparker717
Very easy to work with. Completed the project in time. Highly recommended.,United States,US,events_planning,,lclpartyplanner
"Excellent communication, the seller understood exactly what I needed and provided an excellent work, very quickly. Highly recommended !",France,FR,,,domingobrown
"Fast delivery, fast response times on a not standard delivery.",Netherlands,NL,,,chakkert
"Fantastic, and super-fast delivery (less than a day). Thank you",United Kingdom,GB,,,pslawson
Extremely happy!,United States,US,,,larry90805
talhapythoneer was very fast with starting and completing the project. The first draft worked right away and runs smoothly. Will definitely seek his work in the future for similar web scraping projects.,United States,US,sports_and_fitness,,scozzi22
This is my 3rd time to contact the seller for my project.  Effiecient and effective seller.  Easy to communicate.,Hong Kong,HK,,,emilyngcl
"third time I used him and very responsive, got exactly what I wanted",Canada,CA,financial_services_or_banking,,sohidon
Great communication and support. Was a very pleasant experience!,United States,US,education,,concvcre8repeat
Great work,Italy,IT,financial_services_or_banking,,davideserafi535
"Excellent results, fast turnaround, will work again in the future, thanks again!",United States,US,real_estate,,zvikaoha2018
"quick, efficient and exactly what I wanted.  Well done!!!!",Canada,CA,financial_services_or_banking,,sohidon
"Great job!!!  Quick, concise and exactly what I was looking for.",Canada,CA,financial_services_or_banking,,sohidon
"Kind, communicative, quick, clear and effective. 10/10 would recommend.",Netherlands,NL,,,wesleykruijthof
Perfect service and he delivers.,Netherlands,NL,technology,,jbdutch
really fast turn around,Australia,AU,,,kittfarrell
"I loved working with him! He was very communicative, and the delivery was super fast... I never had such a smooth transaction! I will definitely be reaching back out to him for all future data scraping gigs. Thank you for your help!",Canada,CA,marketing_or_advertising,,anniechenie
Really good. We appreciated Talha's flexibility and result orientation. We have had 2 different projects with Talha so far and we are very satisfied with both.,Latvia,LV,retail_and_wholesale,,kaspars_j
Fast and clean work. Thank you!,Germany,DE,"marketing_or_advertising, financial_services_or_banking",,martin_alex
Very good communication.,Netherlands,NL,technology,,jbdutch
Great communication and the job was completed quickly and efficiantly. Thank you Talha :),United States,US,technology,,olliedurant
"Very responsive and excellent communications.
Delivered as per the requirements and will definitely use again.",United Kingdom,GB,,,zafnadeem
"Fantastic work from Talha. He managed to extract over 500,000 records in just 3 days. I will definately use him again.",United States,US,technology,,olliedurant
"Extremely quick and did excellent work. Easy to communicate, understood job and perfectly executed.",Canada,CA,real_estate,,jamesgoodwin176
"Talha was a great professional - delivered according to the quality expectations and in the agreed time. Our summary excel file had all the entries extracted from the web directory as required. Happy to work with him in the future, should a need arise",Latvia,LV,retail_and_wholesale,,kaspars_j
Thanks Talha for quick help here.,Canada,CA,utilities_or_energy,,gurmeetsingh924
"Pleasure we will definitely work together again.
High quality , great communicator and fast turn around",Ireland,IE,technology,,stormlands
"Really enjoyed working together and was kept up to date with any changes or events throughout the job...this was key to things going well!

Without doubt, I would advise others to use this service and I can guarantee we will be working together again very soon!",United Kingdom,GB,technology,,b_page555
"Very thorough, willing to work with you until it is perfect",United States,US,,,arrdubarrdub
Thanks Talha for an excellent work,Canada,CA,utilities_or_energy,,gurmeetsingh924
We had a small misunderstanding in the beginning. Talthapythoneer resolved it quickly and professionally and delivered 5 star work,Hong Kong,HK,,,hiviolet
"Seller was super quick with response, and delivery time. I've had scrapers who told me exactly what I needed wasn't possible the way I wanted, but this seller was able to deliver. Super pleased and highly recommend working with this seller!",United States,US,real_estate,,sergioc615
Fast and nice seller!,Hong Kong,HK,,,emilyngcl
"Every time I have asked this Seller for something, he has impressed.",United States,US,,,karlkrummel
Thanks a lot Talha for the fantastic work,Canada,CA,utilities_or_energy,,gurmeetsingh924
Responsive. Effecient. Get works done quickly. He can provide solution for the issue even it is complicated.,Hong Kong,HK,,,emilyngcl
Job well done!,Hong Kong,HK,,,hiviolet
"The best, first i thought he’s crazy but later i was shocked for his intelligence",Turkey,TR,,,user92408852
"Very professional.. focused on detail..
what you need and why in order to fine the best solution.
i do recommend.",Portugal,PT,,,nunorogerio
Exactly what I was looking for.,United States,US,marketing_or_advertising,,eighthavenuellc
Fast response and he is willing to do your request.,United States,US,,,nht09081989
"Great work 
I have been using Fiverr for a year and he’s the best",United States,US,,,nht09081989
"Great work, thank you!",United States,US,technology,,michaelstajer
I was quick and good,India,IN,,,nileshagarwa174
Excellent Job. Ontime,Canada,CA,,,atefsalih
Great work. Thank you,Australia,AU,animals_and_pets,,bulkbullys
I have worked with this Seller twice. Each time he has delivered exactly what was requested in a very short time. He is very responsive and professional. I recommend him to anyone.,United States,US,,,karlkrummel
Great job will def use him again,United States,US,marketing_or_advertising,,guardianlender
"This Seller is very responsive, professional, and knowledgeable. He delivered the scraping product I required in a very short time, and I am impressed with the speed and quality of the work he provided. He is highly recommended. 

FYI, the project was a price scraper from a dynamic page. Solution involved bot creation and crawling.",United States,US,,,karlkrummel
"fast turnaround, result as expected!  Great work! Communication was timely, and effective. I had some issues with the setup on my PC and talhapythoneer helped immediately and without any hesitation.  I totally recommend talhapythoneer for any web scraping/data extraction work.  I am sure I will use his services in the future.",United States,US,,,izozoi77
Great job. Thank you!,United States,US,,,viktornyden
Very well and quick execution - highly recommended!,Germany,DE,,,chrzehrt
Great job and very fast!!!,United States,US,travel_or_tourism,,ccdadv
Talha quickly corrected a bug in a python scraper script.  Job was efficiently done and communication was excellent.  I highly recommend this gig.,Canada,CA,art_and_design,,amsinco
Seller did a fantastic job. Extremely happy with his work. Rare find for someone who has such professionalism and a great work ethic. Will definitely hire again.,United States,US,writing_and_publishing,,talk2cestoni
